,S&P 500,NASDAQ 100,Euro Stoxx 50,Nikkei 225,FTSE China A50,DAX,Hang Seng,FTSE 100,EURO BUND 10Y,EURO BOBL 5Y,EURO SCHATZ 2Y,US T-Note 10Y,US T-Note 5Y,US T-Note 2Y
2007-06-06,1526.6,1939.0,4452.0,18060.0,13676.0,7795.0,20870.0,6577.5,111.75,106.57,102.64,105.875,104.1094,101.7969
2007-06-07,1513.7,1906.75,4372.0,18100.0,13995.0,7644.0,20830.0,6551.5,110.9,106.16,102.52,104.8438,103.5156,101.6328
2007-06-08,1505.8,1934.5,4450.0,17790.0,13988.0,7757.5,20551.0,6551.0,110.88,106.12,102.53,104.9844,103.6094,101.6875
2007-06-11,1521.3,1931.75,4460.0,17840.0,14308.0,7808.0,20707.0,6628.5,110.78,106.13,102.53,104.7344,103.4844,101.6563
2007-06-12,1519.3,1918.0,4383.0,17800.0,14571.0,7717.0,20675.0,6570.0,110.33,105.88,102.42,103.8438,102.9688,101.4766
2007-06-13,1515.9,1936.75,4462.0,17730.0,14875.0,7816.5,20612.0,6600.5,110.23,105.84,102.43,104.3281,103.2188,101.5234
2007-06-14,1530.7,1951.25,4520.0,17900.0,14655.0,7931.0,20958.0,6699.5,110.06,105.8,102.44,104.2031,103.125,101.4844
2007-06-15,1549.1,1969.75,4567.0,18020.0,14746.0,8103.0,21130.0,6757.5,110.21,105.84,102.44,104.6563,103.4375,101.6328
2007-06-18,1551.4,1967.5,4560.0,18200.0,15211.0,8117.0,21594.0,6734.0,110.09,105.87,102.46,104.8281,103.5625,101.6641
2007-06-19,1542.8,1967.0,4570.0,18180.0,15212.0,8143.0,21594.0,6702.5,110.6,106.1,102.55,105.2656,103.8438,101.75
2007-06-20,1552.2,1948.5,4514.0,18240.0,14956.0,8068.5,21757.0,6690.0,110.19,105.78,102.42,104.9063,103.5938,101.6719
2007-06-21,1526.3,1964.75,4548.0,18260.0,15201.0,8097.5,21996.0,6631.0,110.03,105.75,102.43,104.6406,103.4844,101.6563
2007-06-22,1530.0,1948.25,4475.0,18220.0,14817.0,7976.0,22085.0,6566.5,110.31,105.99,102.54,105.0156,103.75,101.7734
2007-06-25,1519.3,1940.75,4462.0,18100.0,14427.0,7937.5,21902.0,6641.5,110.49,106.06,102.56,105.3594,103.9375,101.8516
2007-06-26,1517.3,1925.75,4443.0,18090.0,14513.0,7910.5,21903.0,6620.0,110.61,106.09,102.54,105.3906,103.9531,101.8828
2007-06-27,1494.0,1954.75,4478.0,17850.0,14926.0,7945.0,21813.0,6566.5,110.86,106.23,102.57,105.3906,103.9531,101.8516
2007-06-28,1517.0,1955.75,4489.0,17970.0,14420.0,8004.0,22008.0,6618.0,110.81,106.13,102.5,105.2344,103.7656,101.75
2007-06-29,1522.2,1959.0,4488.0,18160.0,13779.0,8020.0,21875.0,6620.0,111.02,106.21,102.55,105.7188,104.1094,101.9063
2007-07-02,1520.0,1973.0,4513.0,18190.0,14267.0,8050.0,21875.0,6624.5,111.49,106.44,102.6,105.9688,104.2813,101.9453
2007-07-03,1534.8,1979.25,4545.0,18210.0,14477.0,8117.5,22298.0,6677.5,110.85,106.13,102.53,105.6406,104.0938,101.8828
2007-07-04,1534.8,1979.25,4547.0,18190.0,14143.0,8143.5,22306.0,6700.5,110.46,105.93,102.47,105.6406,104.0938,101.8828
2007-07-05,1536.7,1997.0,4517.0,18240.0,13511.0,8057.0,22220.0,6655.0,110.1,105.75,102.4,104.9375,103.625,101.7031
2007-07-06,1536.2,2009.5,4555.0,18150.0,14072.0,8120.0,22588.0,6712.5,109.84,105.62,102.37,104.6875,103.5,101.6797
2007-07-09,1543.2,2009.0,4555.0,18280.0,14465.0,8143.5,22824.0,6743.0,110.01,105.7,102.4,104.9219,103.6563,101.7422
2007-07-10,1534.9,1993.0,4448.0,18260.0,14498.0,7928.0,22859.0,6643.5,110.82,106.14,102.53,105.7188,104.1875,101.9609
2007-07-11,1519.2,2009.5,4485.0,18060.0,14512.0,7987.5,22645.0,6625.5,110.63,106.01,102.48,105.3438,103.9375,101.8594
2007-07-12,1535.6,2034.0,4580.0,17980.0,14671.0,8181.5,22875.0,6732.5,110.19,105.75,102.42,105.0625,103.7031,101.7656
2007-07-13,1557.5,2047.0,4567.0,18270.0,14676.0,8159.5,23167.0,6729.0,110.47,105.84,102.41,105.2031,103.8125,101.7969
2007-07-16,1559.6,2048.75,4564.0,18270.0,14252.0,8141.0,23017.0,6720.5,110.97,106.09,102.49,105.6094,104.0781,101.8984
2007-07-17,1560.9,2060.75,4548.0,18210.0,14718.0,8084.5,23118.0,6670.0,110.71,105.92,102.44,105.5,104.0,101.8672
2007-07-18,1551.5,2060.0,4512.0,18050.0,15000.0,7982.0,22846.0,6565.5,110.92,106.04,102.47,105.6719,104.125,101.9219
2007-07-19,1562.0,2067.25,4537.0,18130.0,15300.0,8039.0,23032.0,6662.0,111.02,106.06,102.46,105.7656,104.1563,101.9297
2007-07-20,1557.2,2055.0,4448.0,18180.0,15465.0,7906.0,23291.0,6583.0,111.94,106.57,102.63,106.2656,104.4844,102.0703
2007-07-23,1550.7,2053.25,4489.0,17970.0,16480.0,7976.0,23365.0,6633.0,111.94,106.6,102.61,106.2344,104.4688,102.0469
2007-07-24,1540.8,2024.5,4384.0,18020.0,16500.0,7767.5,23502.0,6528.0,112.2,106.75,102.69,106.5313,104.7188,102.1563
2007-07-25,1528.5,2025.75,4397.0,17860.0,16800.0,7780.0,23395.0,6467.0,112.15,106.71,102.66,106.5938,104.7813,102.1641
2007-07-26,1508.4,1999.0,4236.0,17700.0,16910.0,7500.0,23275.0,6236.0,113.03,107.3,102.94,107.4844,105.4844,102.4766
2007-07-27,1487.5,1962.0,4220.0,17290.0,16650.0,7437.0,22572.0,6205.0,113.0,107.23,102.9,107.5781,105.625,102.5781
2007-07-30,1466.4,1993.0,4293.0,17300.0,17124.0,7579.0,22729.0,6207.5,112.91,107.17,102.88,107.2031,105.3125,102.4141
2007-07-31,1488.9,1951.75,4271.0,17280.0,16900.0,7539.5,23219.0,6375.0,113.12,107.26,102.9,107.5938,105.5938,102.5234
2007-08-01,1456.3,1960.5,4308.0,16810.0,17100.0,7622.5,22300.0,6297.0,112.68,107.07,102.83,107.25,105.2813,102.375
2007-08-02,1476.1,1980.5,4319.0,16980.0,16978.0,7607.0,22348.0,6319.0,112.6,106.97,102.79,107.3594,105.3594,102.4063
2007-08-03,1478.2,1940.5,4208.0,17010.0,17755.0,7478.0,22534.0,6236.0,113.14,107.3,102.91,108.0313,105.9063,102.6484
2007-08-06,1448.1,1962.0,4281.0,16860.0,18159.0,7581.5,21893.0,6206.5,112.66,107.04,102.82,107.6094,105.5469,102.4609
2007-08-07,1463.4,1973.5,4320.0,16940.0,18221.0,7600.0,21830.0,6347.5,112.59,106.98,102.78,107.4219,105.4063,102.4063
2007-08-08,1488.7,1999.0,4378.0,17100.0,18114.0,7622.0,22548.0,6384.5,112.03,106.66,102.69,106.7188,104.875,102.2109
2007-08-09,1475.3,1945.25,4260.0,17220.0,18944.0,7470.0,22365.0,6287.0,112.37,107.02,102.88,107.4531,105.5469,102.5781
2007-08-10,1444.0,1929.0,4220.0,16750.0,18700.0,7457.0,21680.0,6116.0,112.51,107.15,102.96,107.2969,105.3906,102.5078
2007-08-13,1469.2,1942.0,4241.0,16780.0,18797.0,7454.0,21888.0,6200.0,112.72,107.26,102.99,107.6406,105.6094,102.6094
2007-08-14,1460.6,1914.5,4193.0,16840.0,18910.0,7450.0,21901.0,6174.5,112.69,107.32,103.04,107.8594,105.7969,102.6797
2007-08-15,1428.7,1877.5,4117.0,16400.0,19000.0,7349.0,21370.0,6111.5,113.17,107.69,103.19,108.1094,106.0469,102.8047
2007-08-16,1402.0,1856.75,4145.0,16050.0,18000.0,7420.0,20511.0,5863.5,113.57,108.18,103.47,108.5469,106.4063,102.9141
2007-08-17,1456.7,1889.75,4203.0,15300.0,17200.0,7455.0,20175.0,6099.5,113.3,108.14,103.41,108.4688,106.3906,102.9609
2007-08-20,1454.7,1897.5,4190.0,15730.0,19128.0,7458.0,21610.0,6086.5,113.43,108.21,103.49,108.8594,106.6875,103.1328
2007-08-21,1445.2,1919.25,4185.0,15870.0,19200.0,7428.0,21568.0,6118.0,113.87,108.46,103.61,109.0313,106.7656,103.125
2007-08-22,1461.7,1944.5,4254.0,15910.0,19331.0,7550.0,22380.0,6208.5,113.31,107.95,103.33,108.5938,106.2969,102.8672
2007-08-23,1476.4,1939.5,4232.0,16360.0,19970.0,7530.5,22911.0,6206.0,113.57,108.03,103.32,108.6406,106.1719,102.8047
2007-08-24,1465.8,1969.5,4287.0,16240.0,20357.0,7585.0,22865.0,6259.5,113.55,107.94,103.28,108.6875,106.1563,102.7891
2007-08-27,1479.7,1950.75,4252.0,16310.0,20498.0,7500.0,23539.0,6259.5,113.8,108.2,103.42,109.0625,106.5313,102.9609
2007-08-28,1462.1,1908.75,4151.0,16270.0,20517.0,7385.0,23262.0,6130.0,114.05,108.32,103.46,109.6875,107.0469,103.1797
2007-08-29,1442.8,1961.5,4245.0,16050.0,19550.0,7528.5,22953.0,6158.5,113.66,108.02,103.33,109.2813,106.6563,103.0234
2007-08-30,1454.0,1974.0,4232.0,16200.0,20255.0,7508.0,23387.0,6205.0,113.93,108.23,103.4,109.7656,106.9531,103.1094
2007-08-31,1478.6,1992.75,4311.0,16600.0,20451.0,7680.0,23854.0,6332.0,113.68,107.91,103.31,109.5781,106.8906,103.0703
2007-09-03,1478.6,1992.75,4332.0,16510.0,20910.0,7753.0,24000.0,6393.0,113.21,107.72,103.4,109.5781,106.8906,103.0703
2007-09-04,1474.2,2049.0,4374.0,16370.0,20000.0,7840.0,23872.0,6459.5,113.06,107.65,103.37,109.0469,106.7813,103.125
2007-09-05,1479.7,2028.25,4285.0,16150.0,20537.0,7714.0,24116.0,6375.0,113.66,108.06,103.51,109.7344,107.2188,103.3594
2007-09-06,1479.3,2026.25,4300.0,16210.0,20807.0,7720.5,24145.0,6415.0,113.63,108.02,103.48,109.4219,106.9375,103.2344
2007-09-07,1462.1,1993.75,4205.0,16070.0,20355.0,7536.0,24028.0,6296.0,114.46,108.58,103.71,110.4688,107.6563,103.5625
2007-09-10,1463.3,1991.25,4197.0,15730.0,20667.0,7514.0,24100.0,6220.0,114.76,108.73,103.76,110.75,107.8438,103.6953
2007-09-11,1459.6,2016.5,4248.0,15810.0,19745.0,7595.0,23984.0,6341.5,114.56,108.62,103.64,110.3281,107.5,103.4922
2007-09-12,1468.8,2020.75,4229.0,15790.0,19955.0,7550.0,24408.0,6377.0,114.45,108.52,103.61,110.1094,107.3438,103.4766
2007-09-13,1482.5,2025.5,4266.0,15750.0,20537.0,7600.5,24592.0,6432.5,114.04,108.2,103.44,109.75,107.0938,103.3672
2007-09-14,1488.0,2025.5,4256.0,16090.0,20710.0,7603.5,24979.0,6356.5,114.08,108.22,103.43,109.8438,107.1406,103.3984
2007-09-17,1492.0,2006.0,4217.0,16090.0,21013.0,7568.0,24545.0,6227.5,114.27,108.36,103.46,109.7969,107.0313,103.3281
2007-09-18,1498.0,2059.5,4375.0,15780.0,20798.0,7760.0,24673.0,6358.5,113.85,108.16,103.47,109.9219,107.3125,103.5
2007-09-19,1543.0,2063.25,4398.0,16370.0,20629.0,7816.0,25761.0,6535.5,113.16,107.76,103.32,109.4844,107.0313,103.4609
2007-09-20,1538.5,2058.0,4381.0,16380.0,20915.0,7810.0,25742.0,6499.0,112.3,107.35,103.19,108.4219,106.3594,103.2266
2007-09-21,1542.3,2068.0,4400.0,16270.0,20813.0,7871.0,25918.0,6537.5,112.47,107.55,103.31,108.9531,106.7031,103.3828
2007-09-24,1537.7,2079.25,4382.0,16270.0,20604.0,7844.5,26585.0,6523.0,112.45,107.53,103.31,108.875,106.6563,103.375
2007-09-25,1523.2,2097.5,4369.0,16430.0,20816.0,7869.0,26474.0,6451.5,112.57,107.64,103.38,108.9688,106.8125,103.4688
2007-09-26,1537.0,2110.0,4394.0,16500.0,20620.0,7895.0,26474.0,6494.5,112.29,107.42,103.28,109.0313,106.8594,103.4844
2007-09-27,1543.0,2121.25,4426.0,16860.0,20888.0,7948.0,27234.0,6536.0,112.43,107.53,103.31,109.3906,107.0313,103.5391
2007-09-28,1541.6,2114.5,4402.0,16830.0,21377.0,7933.5,27182.0,6502.0,112.54,107.63,103.34,109.2188,106.9375,103.4531
2007-10-01,1539.7,2136.0,4464.0,16850.0,21377.0,8039.0,27182.0,6571.0,112.65,107.74,103.41,109.4219,107.0,103.4297
2007-10-02,1558.2,2135.5,4463.0,17090.0,21377.0,8039.0,28300.0,6555.0,112.8,107.81,103.41,109.625,107.1406,103.4922
2007-10-03,1550.4,2120.75,4445.0,17200.0,21377.0,8018.5,27304.0,6592.5,112.6,107.65,103.36,109.3281,106.9063,103.3984
2007-10-04,1554.2,2122.0,4452.0,17120.0,21377.0,8017.5,27200.0,6607.5,112.98,107.92,103.45,109.6875,107.1563,103.4922
2007-10-05,1561.9,2171.0,4488.0,17130.0,21377.0,8075.5,27967.0,6644.5,112.41,107.56,103.32,108.8125,106.5781,103.3203
2007-10-08,1566.2,2180.0,4464.0,17130.0,22030.0,8056.0,27831.0,6587.0,112.45,107.57,103.31,108.8125,106.5781,103.3203
2007-10-09,1567.9,2194.0,4490.0,17200.0,22089.0,8085.5,28420.0,6657.0,112.49,107.5,103.25,108.6406,106.3906,103.2109
2007-10-10,1572.4,2196.25,4462.0,17230.0,22226.0,8042.5,28590.0,6676.0,112.46,107.43,103.23,108.6875,106.4375,103.1797
2007-10-11,1581.6,2166.25,4472.0,17530.0,22311.0,8052.0,29303.0,6785.0,112.2,107.26,103.15,108.8125,106.5781,103.2422
2007-10-12,1566.0,2200.0,4491.0,17340.0,22872.0,8090.5,28819.0,6780.5,111.64,106.85,102.93,108.4688,106.2813,103.0313
2007-10-15,1573.4,2181.0,4454.0,17400.0,23284.0,8037.5,29590.0,6690.5,111.81,106.93,102.96,108.5625,106.3281,103.0469
2007-10-16,1554.0,2176.25,4428.0,17130.0,23556.0,7994.5,28850.0,6662.5,111.73,106.93,103.0,108.8438,106.6094,103.2109
2007-10-17,1561.0,2197.25,4469.0,16980.0,23189.0,8055.5,29357.0,6704.0,112.1,107.14,103.09,109.5469,107.1406,103.4766
2007-10-18,1543.5,2205.25,4455.0,17120.0,22344.0,8001.5,29384.0,6661.5,112.62,107.52,103.24,109.9063,107.4063,103.5938
2007-10-19,1539.9,2147.0,4375.0,16820.0,22330.0,7860.0,29384.0,6583.0,113.66,108.07,103.43,110.625,107.875,103.7813
2007-10-22,1496.3,2171.75,4397.0,16440.0,21803.0,7880.5,28245.0,6501.5,113.74,108.01,103.37,110.375,107.625,103.6797
2007-10-23,1522.3,2211.25,4426.0,16480.0,22275.0,7933.0,29525.0,6558.0,113.71,108.04,103.38,110.5,107.7813,103.75
2007-10-24,1519.2,2202.75,4414.0,16370.0,22589.0,7943.5,29429.0,6532.0,114.0,108.24,103.5,110.9375,108.1563,103.9063
2007-10-25,1525.0,2193.0,4429.0,16280.0,22000.0,7985.0,29905.0,6603.5,113.95,108.22,103.49,110.6406,107.8906,103.8516
2007-10-26,1536.8,2208.75,4481.0,16490.0,22128.0,8025.0,30431.0,6697.0,113.84,108.15,103.44,110.5313,107.8438,103.8438
2007-10-29,1547.4,2214.25,4485.0,16730.0,22655.0,8053.0,31779.0,6740.0,113.92,108.13,103.43,110.6406,107.8281,103.7891
2007-10-30,1535.0,2217.75,4464.0,16670.0,22900.0,8000.0,31570.0,6705.0,113.83,108.11,103.39,110.6719,107.8594,103.7969
2007-10-31,1554.7,2251.0,4521.0,16710.0,23200.0,8082.0,31269.0,6752.0,112.86,107.44,103.12,109.9688,107.3281,103.5156
2007-11-01,1538.5,2215.25,4396.0,16910.0,23095.0,7857.0,31385.0,6606.0,113.74,108.05,103.36,110.875,108.0,103.8672
2007-11-02,1521.7,2222.5,4448.0,16490.0,22587.0,7909.5,30549.0,6585.0,113.78,108.11,103.4,111.0938,108.25,103.9766
2007-11-05,1499.7,2213.5,4415.0,16300.0,21904.0,7870.0,28859.0,6507.0,113.79,108.16,103.42,111.0,108.2031,103.9766
2007-11-06,1512.3,2233.5,4454.0,16270.0,21645.0,7912.0,29557.0,6516.5,113.67,108.08,103.4,110.75,108.0781,103.9219
2007-11-07,1509.3,2181.5,4365.0,16130.0,21864.0,7782.0,29644.0,6413.0,114.3,108.44,103.52,111.2813,108.5938,104.2109
2007-11-08,1485.5,2106.75,4388.0,15740.0,20727.0,7910.5,28620.0,6403.5,114.25,108.53,103.58,111.5625,108.7969,104.3359
2007-11-09,1462.3,2042.0,4290.0,15550.0,20584.0,7830.0,28890.0,6352.0,114.65,108.75,103.68,111.9844,109.0156,104.3828
2007-11-12,1455.8,1989.5,4264.0,15220.0,20411.0,7752.0,27651.0,6361.0,114.69,108.78,103.65,111.9844,109.0156,104.3828
2007-11-13,1456.6,2067.0,4365.0,15040.0,20155.0,7882.0,27891.0,6389.5,114.15,108.44,103.53,111.6094,108.6094,104.1875
2007-11-14,1494.0,2057.25,4335.0,15530.0,21116.0,7803.0,29266.0,6479.0,114.21,108.41,103.52,111.7344,108.75,104.2656
2007-11-15,1467.2,2033.25,4273.0,15390.0,20863.0,7629.0,28681.0,6356.0,114.58,108.7,103.66,112.5156,109.3594,104.5781
2007-11-16,1462.5,2056.25,4322.0,15190.0,20526.0,7671.0,27336.0,6326.5,114.39,108.63,103.67,112.3125,109.2031,104.5391
2007-11-19,1453.0,2027.5,4227.0,15070.0,20235.0,7532.5,27250.0,6157.0,115.11,109.14,103.94,113.0781,109.7969,104.8594
2007-11-20,1442.0,2037.75,4272.0,15210.0,20500.0,7630.0,27515.0,6221.0,114.79,108.93,103.82,112.875,109.6094,104.7422
2007-11-21,1430.8,2005.0,4202.0,14820.0,20165.0,7531.0,26550.0,6105.5,115.28,109.36,104.01,113.4688,110.0938,105.0547
2007-11-22,1430.8,2005.0,4231.0,14800.0,19255.0,7595.0,26145.0,6191.0,115.31,109.43,104.04,113.4688,110.0938,105.0547
2007-11-23,1430.2,2033.25,4284.0,14800.0,19560.0,7630.0,26650.0,6287.0,115.23,109.23,103.96,113.5156,110.0781,105.0234
2007-11-26,1442.2,1999.25,4177.0,15200.0,19320.0,7468.0,27766.0,6221.5,115.81,109.58,104.13,114.75,110.9844,105.3281
2007-11-27,1419.0,2033.0,4255.0,15240.0,18915.0,7586.0,27139.0,6165.0,114.95,109.03,103.87,113.8906,110.3125,104.9375
2007-11-28,1441.2,2095.0,4375.0,15160.0,18730.0,7795.0,27417.0,6348.5,114.42,108.67,103.72,113.3438,109.9219,104.7813
2007-11-29,1466.6,2100.25,4359.0,15570.0,19580.0,7791.5,28401.0,6376.0,114.9,108.96,103.85,114.0781,110.4219,105.0313
2007-11-30,1489.9,2095.0,4404.0,15730.0,19100.0,7897.5,28880.0,6454.0,114.35,108.64,103.66,114.0938,110.5156,105.0781
2007-12-03,1481.5,2092.75,4418.0,15720.0,19390.0,7946.0,28711.0,6438.0,115.45,109.42,103.99,114.1406,110.7813,105.375
2007-12-04,1468.1,2082.0,4386.0,15490.0,19675.0,7915.0,29160.0,6373.0,115.74,109.52,104.03,113.9063,110.6563,105.3125
2007-12-05,1479.3,2121.25,4474.0,15690.0,20235.0,8053.0,29576.0,6535.0,115.62,109.53,104.06,113.5938,110.4531,105.2188
2007-12-06,1483.2,2147.0,4510.0,15940.0,20195.0,8118.0,29766.0,6535.0,115.03,109.07,103.87,113.3281,110.2656,105.0625
2007-12-07,1514.2,2152.0,4492.0,15960.0,20440.0,8093.0,29059.0,6598.5,114.2,108.67,103.71,112.5938,109.7969,104.8828
2007-12-10,1510.8,2159.75,4520.0,15890.0,20640.0,8133.0,28604.0,6600.0,113.59,108.26,103.52,112.2656,109.5,104.7656
2007-12-11,1519.4,2108.25,4418.0,16120.0,20555.0,7996.0,29486.0,6583.0,114.16,108.72,103.71,113.7188,110.5938,105.25
2007-12-12,1509.5,2131.5,4505.0,15940.0,20095.0,8148.5,28594.0,6598.5,113.3,108.12,103.41,112.8281,109.9063,104.9141
2007-12-13,1478.8,2113.5,4455.0,15540.0,19365.0,8086.0,27644.0,6411.0,113.17,108.08,103.4,112.125,109.4375,104.7109
2007-12-14,1487.1,2094.25,4409.0,15570.0,19655.0,7982.5,27647.0,6408.0,112.98,107.96,103.34,111.9063,109.2188,104.5625
2007-12-17,1472.4,2049.0,4325.0,15240.0,18890.0,7866.5,26530.0,6298.0,113.29,108.05,103.37,112.5938,109.7656,104.8281
2007-12-18,1468.4,2049.75,4368.0,15170.0,18815.0,7960.0,26780.0,6285.0,113.27,108.0,103.37,112.8281,109.8438,104.8047
2007-12-19,1467.5,2057.75,4349.0,15090.0,19290.0,7927.0,27065.0,6323.5,113.35,108.13,103.44,113.4844,110.2188,105.0
2007-12-20,1473.7,2099.0,4377.0,15010.0,19655.0,7984.0,27091.0,6385.0,113.48,108.14,103.46,113.375,110.1563,105.0156
2007-12-21,1487.7,2136.5,4438.0,15320.0,19870.0,8103.0,27890.0,6460.5,113.0,107.94,103.32,112.4219,109.5625,104.7969
2007-12-24,1502.3,2133.25,4438.0,15320.0,20330.0,8103.0,28299.0,6497.0,113.0,107.94,103.32,112.0938,109.3281,104.7266
2007-12-25,1502.3,2133.25,4438.0,15640.0,20225.0,8103.0,28299.0,6497.0,113.0,107.94,103.32,112.0938,109.3281,104.7266
2007-12-26,1501.6,2160.0,4438.0,15710.0,20245.0,8103.0,28299.0,6497.0,113.0,107.94,103.32,111.5938,109.0313,104.6563
2007-12-27,1503.3,2130.75,4414.0,15600.0,20695.0,8076.0,27870.0,6494.0,112.67,107.72,103.25,112.2344,109.4844,104.7969
2007-12-28,1498.2,2124.25,4435.0,15250.0,20370.0,8144.5,27305.0,6490.0,113.11,107.94,103.35,113.0,110.0781,105.0234
2007-12-31,1483.3,2105.5,4435.0,15250.0,20370.0,8144.5,27910.0,6459.0,113.11,107.94,103.35,113.4375,110.3125,105.1328
2008-01-01,1483.3,2105.5,4435.0,15250.0,20370.0,8144.5,27910.0,6459.0,113.11,107.94,103.35,113.4375,110.3125,105.1328
2008-01-02,1478.2,2071.5,4356.0,15250.0,20535.0,8001.0,27729.0,6418.0,114.12,108.69,103.61,114.2969,111.0,105.4844
2008-01-03,1461.4,2076.75,4363.0,15250.0,20525.0,7978.0,27086.0,6509.0,114.53,108.86,103.7,114.4063,111.0938,105.6094
2008-01-04,1442.8,1983.75,4274.0,14660.0,20780.0,7851.0,27750.0,6352.0,114.95,109.16,103.79,114.8594,111.4531,105.7344
2008-01-07,1429.0,1974.25,4324.0,14460.0,20980.0,7895.0,27328.0,6353.0,115.09,109.15,103.75,115.1563,111.5469,105.7266
2008-01-08,1428.9,1928.75,4270.0,14540.0,21125.0,7839.0,27199.0,6345.0,114.95,109.09,103.71,115.5781,111.875,105.8594
2008-01-09,1396.2,1956.0,4314.0,14600.0,21315.0,7891.0,27604.0,6270.5,115.13,109.23,103.8,115.1875,111.6719,105.8047
2008-01-10,1404.2,1959.5,4295.0,14400.0,21525.0,7831.5,27320.0,6261.5,115.13,109.25,103.81,114.8125,111.5469,105.8594
2008-01-11,1415.0,1925.5,4234.0,14170.0,21770.0,7754.5,26847.0,6177.0,115.45,109.48,103.88,115.6094,112.1406,106.125
2008-01-14,1417.8,1956.0,4277.0,14170.0,21825.0,7816.0,26480.0,6195.5,115.48,109.53,103.93,115.5938,112.0781,106.1016
2008-01-15,1403.4,1911.5,4170.0,13980.0,21512.0,7639.0,25745.0,6054.0,115.93,109.8,104.01,116.3438,112.5469,106.25
2008-01-16,1381.5,1881.75,4129.0,13490.0,20620.0,7528.0,24773.0,5956.0,116.15,110.02,104.15,115.8906,112.3438,106.1563
2008-01-17,1383.4,1856.25,4043.0,13740.0,20140.0,7397.0,25100.0,5861.0,116.53,110.28,104.31,116.6719,112.8906,106.3594
2008-01-18,1353.1,1848.75,4024.0,13790.0,20185.0,7381.0,24950.0,5889.0,116.25,110.18,104.34,116.75,112.9844,106.4297
2008-01-21,1353.1,1848.75,3702.0,13310.0,18675.0,6827.5,23640.0,5560.5,116.88,110.63,104.58,116.75,112.9844,106.4297
2008-01-22,1272.1,1801.0,3815.0,12510.0,17400.0,6882.0,21800.0,5728.0,116.29,110.29,104.42,118.1875,114.1406,106.8984
2008-01-23,1271.4,1808.75,3721.0,12800.0,18375.0,6715.0,24260.0,5593.0,116.47,110.56,104.56,116.9063,113.2813,106.6016
2008-01-24,1346.7,1837.0,3850.0,13060.0,18360.0,6888.5,23663.0,5837.0,115.95,110.12,104.29,116.125,112.6406,106.2969
2008-01-25,1365.5,1791.0,3760.0,13660.0,18630.0,6777.0,25095.0,5870.5,116.58,110.3,104.4,117.1875,113.2188,106.5313
2008-01-28,1331.3,1811.0,3820.0,13050.0,17200.0,6929.5,24320.0,5752.0,116.5,110.33,104.38,117.0,113.0938,106.5313
2008-01-29,1363.5,1812.0,3830.0,13450.0,17310.0,6943.0,24325.0,5849.0,116.18,110.14,104.34,116.3281,112.6875,106.3828
2008-01-30,1358.8,1810.0,3794.0,13420.0,17015.0,6878.0,23619.0,5793.0,115.93,110.1,104.34,116.5469,112.6094,106.6172
2008-01-31,1335.4,1829.75,3832.0,13550.0,16875.0,6925.0,23494.0,5857.5,116.59,110.5,104.45,117.0469,113.2969,106.7656
2008-02-01,1379.3,1865.25,3915.0,13490.0,16935.0,7040.0,24115.0,6004.5,116.7,110.58,104.47,117.0938,113.3594,106.7734
2008-02-04,1394.1,1827.0,3872.0,13890.0,18375.0,7017.0,24903.0,5980.0,116.56,110.51,104.45,116.7813,113.25,106.8359
2008-02-05,1360.8,1785.25,3695.0,13750.0,18215.0,6736.0,24611.0,5853.0,117.42,111.19,104.76,117.5469,113.8125,107.0703
2008-02-06,1345.6,1748.0,3728.0,13090.0,18215.0,6803.0,23280.0,5851.0,117.11,111.13,104.76,117.4219,113.7813,107.0313
2008-02-07,1320.5,1766.75,3744.0,13200.0,18215.0,6832.0,23280.0,5714.0,116.76,111.23,104.85,116.2656,113.0469,106.8281
2008-02-08,1330.8,1777.25,3705.0,13050.0,18215.0,6791.0,23280.0,5739.0,117.42,111.63,105.06,117.1719,113.625,107.0547
2008-02-11,1332.3,1796.0,3715.0,13050.0,18215.0,6813.5,22394.0,5691.0,117.23,111.48,105.0,117.3594,113.7969,107.1172
2008-02-12,1348.5,1790.0,3792.0,12990.0,18215.0,6945.0,22807.0,5851.0,116.92,111.34,104.97,117.0313,113.625,107.1172
2008-02-13,1360.0,1821.25,3836.0,13100.0,17690.0,7044.0,23146.0,5866.5,116.21,110.95,104.85,116.7344,113.4844,107.1406
2008-02-14,1368.9,1792.25,3788.0,13630.0,17895.0,6957.5,23805.0,5863.0,115.98,110.75,104.8,116.2656,113.3438,107.1406
2008-02-15,1342.3,1786.5,3760.0,13610.0,17590.0,6916.0,24193.0,5771.0,116.33,111.05,104.9,116.4688,113.3438,107.1328
2008-02-18,1342.3,1786.5,3801.0,13590.0,17930.0,6980.0,23760.0,5900.5,115.94,110.69,104.76,116.4688,113.3438,107.1328
2008-02-19,1366.4,1781.0,3805.0,13760.0,18315.0,6999.5,24112.0,5952.0,115.78,110.6,104.71,115.4219,112.5938,106.8047
2008-02-20,1337.1,1789.5,3805.0,13300.0,17755.0,6999.0,23550.0,5896.5,115.74,110.51,104.61,115.5,112.5313,106.6797
2008-02-21,1365.0,1775.25,3764.0,13690.0,17470.0,6881.0,23423.0,5906.0,116.08,110.58,104.58,116.5781,113.3594,106.9766
2008-02-22,1349.2,1781.75,3785.0,13500.0,16700.0,6880.0,23279.0,5854.0,115.76,110.48,104.51,116.4219,113.2188,106.9141
