,Consumer Staples,Industrials,Health Care,Materials,IT,Financials,Consumer Discretionary,Energy,Real Estate,Utilities,Communication Services
2008-01-08,902.24,835.53,587.59,1785.15,417.504,732.47,639.55,1530.27,,1077.8,654.73
2008-01-09,902.98,836.04,598.47,1787.3,424.212,735.56,637.41,1540.0,,1087.44,654.82
2008-01-10,900.94,829.69,596.58,1771.99,422.256,734.79,634.68,1518.24,,1080.41,655.93
2008-01-11,879.55,816.48,592.9,1763.9,413.74,731.99,624.83,1495.54,,1061.11,644.19
2008-01-14,874.61,820.77,588.1,1787.53,419.839,733.48,626.95,1502.73,,1054.55,640.22
2008-01-15,861.68,801.54,579.61,1749.6,413.061,714.09,613.02,1458.03,,1045.76,629.65
2008-01-16,865.37,793.25,587.44,1692.41,407.51,711.65,613.95,1421.78,,1041.24,625.8
2008-01-17,860.15,783.19,579.18,1655.34,404.694,702.08,611.79,1385.26,,1031.77,623.62
2008-01-18,856.66,786.54,574.7,1665.2,407.83,693.61,612.23,1386.48,,1027.4,614.79
2008-01-21,845.84,770.48,571.68,1586.92,406.607,670.37,604.08,1345.57,,991.13,596.84
2008-01-22,834.17,759.89,554.48,1576.78,391.234,672.13,599.43,1319.46,,958.33,587.75
2008-01-23,836.3,771.99,553.01,1579.58,393.2,691.15,610.98,1312.0,,952.66,585.84
2008-01-24,842.44,782.53,550.34,1644.45,401.775,709.15,620.37,1354.45,,964.35,592.34
2008-01-25,841.3,792.13,544.14,1672.46,401.372,709.49,621.99,1361.37,,971.05,596.15
2008-01-28,837.43,783.98,544.82,1646.61,395.134,707.5,618.51,1357.66,,966.76,592.57
2008-01-29,842.08,797.93,547.99,1674.51,398.478,718.34,628.57,1370.04,,976.61,604.58
2008-01-30,835.2,792.98,542.88,1669.22,398.064,710.49,621.85,1358.61,,969.92,600.52
2008-01-31,844.65,799.67,547.21,1690.46,403.803,714.04,636.02,1356.29,,979.14,605.44
2008-02-01,853.67,814.61,550.84,1743.51,406.807,726.37,644.08,1376.33,,989.71,611.96
2008-02-04,849.42,820.2,551.48,1753.31,404.11,724.13,641.61,1386.96,,1001.06,614.06
2008-02-05,840.2,805.89,546.7,1717.25,397.911,704.78,628.9,1361.96,,986.72,601.07
2008-02-06,839.24,797.67,546.35,1695.45,391.459,694.8,623.19,1341.88,,988.6,597.01
2008-02-07,846.22,799.53,548.45,1692.87,393.606,697.54,628.72,1351.87,,987.23,598.01
2008-02-08,846.83,795.35,544.61,1705.54,397.671,691.05,625.49,1368.2,,987.49,596.55
2008-02-11,848.75,795.43,544.24,1710.23,400.691,679.09,627.1,1384.3,,989.68,595.75
2008-02-12,856.53,804.27,547.6,1736.22,398.273,689.66,631.59,1398.48,,1005.93,605.49
2008-02-13,857.09,813.26,551.35,1740.43,405.681,692.04,636.19,1419.94,,1009.19,608.98
2008-02-14,854.13,816.25,545.83,1761.25,402.591,689.42,635.37,1425.43,,1009.63,606.55
2008-02-15,849.56,811.62,544.44,1745.23,398.826,681.68,631.66,1410.05,,997.92,599.42
2008-02-18,855.52,816.87,546.43,1769.09,400.114,687.27,636.94,1422.94,,1005.54,602.28
2008-02-19,850.46,817.86,545.72,1790.22,396.599,686.31,636.47,1439.69,,1001.86,589.36
2008-02-20,847.61,813.32,545.44,1789.16,400.946,684.82,634.4,1449.82,,994.31,578.6
2008-02-21,845.25,810.18,539.89,1804.76,398.917,681.93,630.13,1428.82,,981.39,578.97
2008-02-22,847.07,807.76,539.1,1801.75,398.163,681.2,629.33,1431.8,,978.08,577.95
2008-02-25,853.51,821.21,547.79,1825.39,401.532,692.79,637.67,1461.67,,982.11,585.02
2008-02-26,857.17,824.33,548.41,1834.29,404.179,701.45,642.91,1473.63,,981.87,589.64
2008-02-27,851.9,818.81,540.43,1835.11,402.876,699.8,638.98,1456.26,,972.68,580.57
2008-02-28,843.76,809.1,533.4,1823.26,397.773,684.74,625.12,1458.77,,962.07,576.07
2008-02-29,832.64,794.36,526.02,1789.36,388.312,666.09,611.63,1425.39,,950.06,567.05
2008-03-03,828.8,785.37,524.15,1778.09,381.436,651.52,604.93,1415.71,,940.51,560.73
2008-03-04,826.83,780.63,521.13,1761.31,381.906,642.14,600.54,1394.78,,941.2,552.32
2008-03-05,828.39,787.63,520.23,1785.78,383.653,644.72,602.04,1416.93,,941.91,557.44
2008-03-06,824.01,779.24,510.38,1778.86,378.75,629.65,592.52,1391.81,,937.34,548.76
2008-03-07,818.32,766.16,505.91,1731.65,375.735,622.53,584.22,1366.9,,926.5,542.19
2008-03-10,815.3,749.46,499.78,1667.53,371.208,610.48,575.79,1352.6,,927.11,535.27
2008-03-11,825.45,766.82,499.58,1701.75,380.234,635.65,586.28,1396.0,,945.74,545.27
2008-03-12,818.82,768.41,495.96,1714.53,376.93,638.17,584.7,1381.06,,936.78,539.69
2008-03-13,818.72,759.96,492.9,1706.91,373.72,625.36,577.48,1375.47,,930.91,532.47
2008-03-14,807.64,749.62,484.05,1707.0,366.318,611.32,568.17,1357.95,,923.94,526.8
2008-03-17,789.01,725.21,475.95,1633.64,357.952,583.94,551.01,1297.06,,906.04,515.11
2008-03-18,805.07,744.65,486.15,1661.06,369.338,615.08,566.46,1331.53,,920.95,528.47
2008-03-19,809.01,741.52,488.08,1628.51,366.139,618.19,569.4,1290.38,,910.4,520.7
2008-03-20,824.56,751.88,498.45,1593.94,375.467,637.33,584.4,1287.09,,912.07,525.28
2008-03-21,825.59,752.58,498.8,1597.3,376.825,639.91,586.4,1287.3,,915.01,525.89
2008-03-24,829.93,757.85,500.36,1620.41,384.956,644.83,594.69,1302.38,,913.41,533.03
2008-03-25,829.49,767.75,499.68,1655.37,385.967,656.29,600.39,1314.12,,914.44,539.93
2008-03-26,822.91,762.91,492.22,1660.78,379.618,642.06,590.87,1322.49,,907.92,534.83
2008-03-27,821.98,760.6,492.16,1663.69,370.318,639.22,585.33,1318.37,,915.54,536.47
2008-03-28,820.93,763.82,491.26,1666.13,371.112,635.04,581.72,1316.95,,910.61,536.28
2008-03-31,817.99,760.08,488.49,1651.18,369.923,631.14,578.89,1314.16,,906.46,531.05
2008-04-01,840.86,784.05,505.14,1680.05,385.481,665.81,600.06,1345.08,,932.47,550.2
2008-04-02,839.03,787.9,505.37,1704.31,388.018,678.84,606.11,1363.48,,937.18,555.15
2008-04-03,838.63,787.79,503.9,1731.15,389.279,677.31,603.5,1369.97,,939.7,558.42
2008-04-04,836.41,787.85,505.82,1744.82,386.992,672.04,597.01,1375.84,,942.31,555.19
2008-04-07,839.21,793.3,507.02,1770.97,388.625,677.91,599.04,1390.91,,940.87,562.47
2008-04-08,835.94,786.02,503.81,1766.77,384.533,669.27,592.13,1395.66,,939.78,557.72
2008-04-09,826.28,776.05,497.83,1764.52,380.908,656.85,582.54,1400.56,,932.91,552.74
2008-04-10,827.83,777.17,500.6,1764.02,385.648,654.22,583.11,1407.45,,933.73,553.28
2008-04-11,820.3,759.45,492.32,1751.4,378.541,647.73,578.31,1389.04,,929.26,545.04
2008-04-14,819.13,752.05,488.06,1734.12,374.795,635.07,570.24,1402.41,,924.37,537.76
2008-04-15,826.44,755.94,488.68,1753.78,374.829,639.78,571.17,1423.13,,929.25,540.89
2008-04-16,824.52,766.9,488.52,1803.16,381.448,651.55,576.97,1446.4,,935.72,544.52
2008-04-17,822.99,765.07,484.99,1802.67,382.137,657.51,580.82,1450.99,,939.03,542.27
2008-04-18,833.29,782.84,494.36,1822.94,394.533,673.27,593.32,1484.1,,951.43,553.13
2008-04-21,825.02,777.51,489.91,1826.5,395.244,664.83,592.16,1483.22,,938.28,548.21
2008-04-22,817.35,770.14,484.42,1817.78,389.149,658.11,582.84,1483.82,,933.49,545.76
2008-04-23,823.9,779.0,492.0,1831.02,394.713,658.73,585.64,1488.95,,943.7,551.9
2008-04-24,831.13,788.05,497.18,1815.5,401.825,671.91,592.75,1473.05,,949.87,557.02
2008-04-25,832.79,797.11,503.47,1841.37,401.791,683.14,602.67,1493.72,,956.08,560.48
2008-04-28,834.71,799.76,504.52,1838.28,402.021,690.97,605.43,1495.15,,956.24,561.25
2008-04-29,833.62,795.17,501.0,1800.07,405.269,688.02,606.64,1487.75,,952.07,561.3
2008-04-30,838.02,796.34,502.07,1810.12,404.08,690.37,605.77,1500.47,,955.6,566.42
2008-05-01,844.87,805.77,509.84,1817.27,415.819,700.91,617.88,1490.82,,962.42,573.01
2008-05-02,849.41,815.69,512.95,1848.32,417.914,715.88,624.48,1513.99,,970.64,581.5
2008-05-05,845.77,812.12,509.44,1858.52,413.96,709.54,618.63,1519.4,,963.28,577.83
2008-05-06,841.98,810.81,506.16,1876.98,415.327,704.94,618.51,1543.12,,960.28,574.63
2008-05-07,844.75,812.25,506.04,1886.13,416.02,700.48,622.74,1551.92,,963.2,576.28
2008-05-08,845.95,815.24,506.92,1904.8,416.153,692.61,621.27,1570.17,,960.57,574.38
2008-05-09,840.93,807.17,502.19,1883.81,412.981,684.17,613.99,1558.5,,957.01,571.33
2008-05-12,843.29,809.19,502.51,1891.3,415.492,687.39,617.25,1561.32,,961.19,573.87
2008-05-13,844.76,813.84,501.7,1896.7,417.854,685.2,619.51,1570.3,,961.24,576.33
2008-05-14,846.77,817.44,504.27,1922.12,419.729,687.98,622.32,1573.12,,966.99,581.01
2008-05-15,852.37,823.56,506.04,1950.1,426.542,692.53,630.1,1589.53,,966.45,581.7
2008-05-16,852.35,826.44,506.46,1972.03,425.502,689.01,628.11,1623.44,,967.36,582.85
2008-05-19,853.67,834.87,510.68,1999.25,425.615,689.14,630.1,1650.5,,983.16,586.75
2008-05-20,840.04,820.84,505.86,1962.09,416.753,673.53,616.79,1644.24,,974.75,572.39
2008-05-21,828.36,806.39,499.86,1929.64,407.052,657.14,601.9,1640.07,,970.74,564.35
2008-05-22,834.0,808.22,502.99,1935.91,409.388,659.57,603.62,1632.14,,978.63,570.83
2008-05-23,828.86,795.69,497.07,1899.43,405.247,650.55,595.53,1598.19,,959.63,565.2
2008-05-26,826.07,789.88,495.48,1889.73,403.154,646.19,590.9,1594.04,,961.19,561.38
2008-05-27,830.3,795.58,499.36,1879.75,410.526,650.07,596.53,1575.88,,965.55,561.1
2008-05-28,834.97,800.81,501.51,1903.53,413.921,652.92,600.09,1596.63,,972.05,567.67
2008-05-29,844.6,808.88,510.33,1909.72,420.4,660.39,608.0,1593.13,,984.92,574.38
2008-05-30,845.16,815.54,511.26,1907.0,423.559,662.48,611.73,1594.71,,989.54,576.61
2008-06-02,839.14,812.44,509.6,1914.17,420.367,656.45,608.79,1594.57,,980.27,571.15
2008-06-03,842.43,811.02,511.93,1918.38,419.312,654.37,607.72,1582.48,,986.57,569.42
2008-06-04,844.36,810.85,511.72,1899.74,422.588,652.41,612.82,1547.72,,986.39,564.45
2008-06-05,846.31,808.29,511.82,1906.47,423.836,652.71,612.51,1578.84,,987.48,569.72
2008-06-06,822.97,785.98,497.15,1884.55,411.161,630.77,593.23,1561.21,,966.49,556.6
2008-06-09,821.57,780.44,494.16,1880.06,407.35,619.47,586.31,1585.46,,976.12,549.98
2008-06-10,831.46,780.55,496.57,1860.94,409.711,621.07,589.72,1570.21,,976.74,550.2
2008-06-11,823.23,767.01,490.3,1836.57,402.843,607.9,580.95,1574.76,,963.92,540.85
2008-06-12,828.65,768.56,493.47,1830.14,404.879,614.34,581.5,1564.36,,961.62,543.63
2008-06-13,830.54,777.12,499.18,1854.83,413.027,622.85,592.76,1576.68,,968.06,549.36
2008-06-16,819.38,777.77,495.54,1864.19,413.441,624.37,591.66,1576.09,,961.05,544.54
2008-06-17,815.37,775.92,493.06,1887.09,411.14,621.07,588.06,1591.37,,962.35,543.97
2008-06-18,807.76,768.5,491.94,1878.12,407.645,612.84,581.43,1582.58,,961.51,538.7
2008-06-19,806.75,768.05,494.08,1880.79,409.055,607.61,579.37,1559.53,,965.28,535.94
2008-06-20,789.83,751.37,485.32,1839.37,397.595,593.03,563.84,1529.74,,942.94,522.31
2008-06-23,793.75,754.41,490.58,1853.63,398.013,586.6,560.32,1576.49,,953.77,525.75
2008-06-24,787.07,742.85,489.89,1830.06,393.861,585.69,553.43,1549.48,,939.35,521.38
2008-06-25,794.76,745.13,494.42,1820.04,399.876,593.33,560.68,1548.89,,947.21,529.61
2008-06-26,774.27,719.44,484.34,1788.63,384.976,572.71,543.28,1525.67,,927.58,515.04
2008-06-27,763.63,715.49,484.09,1799.0,380.655,564.94,537.9,1536.44,,927.75,511.21
2008-06-30,768.1,717.54,489.48,1812.38,377.403,559.02,534.83,1562.35,,942.32,519.19
2008-07-01,765.41,712.28,490.19,1775.3,377.364,551.48,529.95,1551.15,,940.54,515.48
2008-07-02,753.64,691.75,489.13,1702.95,369.586,545.68,518.34,1507.15,,933.53,514.91
2008-07-03,762.35,696.9,493.96,1681.77,372.951,552.27,522.21,1501.95,,932.83,518.28
2008-07-04,761.74,694.72,493.84,1682.64,372.613,548.23,521.1,1499.55,,927.6,518.36
2008-07-07,765.2,700.77,493.01,1685.27,375.693,546.27,521.94,1487.79,,939.11,521.31
2008-07-08,771.8,698.49,502.68,1651.53,375.661,547.92,523.09,1457.21,,933.91,523.38
2008-07-09,771.75,695.2,504.09,1669.3,367.039,547.5,519.35,1440.91,,935.83,522.85
2008-07-10,759.37,692.55,502.81,1675.56,367.638,542.4,511.12,1446.04,,926.42,517.98
2008-07-11,747.42,681.61,492.29,1670.12,362.866,528.57,501.49,1437.11,,911.83,508.87
2008-07-14,749.4,684.92,490.35,1688.22,359.754,521.62,500.94,1446.8,,907.91,507.41
2008-07-15,744.9,670.88,492.81,1647.71,356.262,503.67,497.12,1394.36,,897.13,499.81
2008-07-16,758.27,687.32,497.62,1642.94,365.248,527.2,515.14,1374.87,,900.32,507.24
2008-07-17,761.69,698.69,497.95,1637.04,370.928,550.59,525.18,1361.0,,894.33,511.24
2008-07-18,756.36,698.99,498.53,1614.69,367.632,561.55,526.99,1365.5,,897.5,514.75
2008-07-21,755.34,702.08,496.61,1648.81,367.259,565.47,525.61,1393.65,,906.32,513.98
2008-07-22,768.24,712.98,502.21,1645.5,367.029,575.45,533.18,1380.64,,913.05,498.99
2008-07-23,777.49,726.23,508.79,1636.89,374.601,599.29,547.84,1357.01,,909.74,509.82
2008-07-24,772.51,713.8,510.04,1596.03,371.952,587.32,542.66,1337.71,,903.71,506.45
2008-07-25,773.47,712.06,513.92,1593.77,373.673,575.02,537.77,1342.85,,903.06,503.29
2008-07-28,769.57,700.95,507.28,1598.58,366.126,559.1,527.47,1340.32,,897.44,496.74
2008-07-29,783.54,711.62,512.85,1616.93,373.262,570.6,534.53,1335.53,,903.55,503.43
2008-07-30,792.82,724.68,514.75,1669.63,376.911,583.56,539.29,1389.18,,915.62,510.23
2008-07-31,780.93,715.59,515.85,1660.52,373.743,580.57,534.91,1364.5,,918.79,509.18
2008-08-01,780.71,707.39,512.66,1615.44,371.855,577.96,530.43,1354.66,,903.99,506.44
2008-08-04,785.28,694.71,517.05,1553.53,369.222,568.81,525.39,1309.28,,897.76,503.0
2008-08-05,807.28,710.76,530.83,1531.81,379.653,591.26,545.15,1301.97,,906.49,513.2
2008-08-06,814.71,719.35,532.74,1570.27,388.038,595.59,550.6,1329.35,,904.86,514.0
2008-08-07,803.87,714.54,528.6,1559.13,388.058,583.63,544.29,1330.68,,908.19,507.7
2008-08-08,832.21,737.47,547.05,1560.77,402.69,597.1,569.9,1329.31,,920.8,519.4
2008-08-11,839.88,743.1,549.1,1546.06,407.158,608.16,585.43,1335.03,,925.16,524.63
2008-08-12,845.03,737.69,549.9,1541.3,409.286,598.53,584.67,1340.82,,919.36,523.5
2008-08-13,838.0,729.96,549.45,1559.65,408.32,580.25,574.27,1360.44,,922.9,517.05
2008-08-14,837.52,732.08,550.1,1577.57,409.065,583.56,577.44,1357.96,,918.8,518.26
2008-08-15,853.72,743.29,559.54,1561.05,413.79,591.26,588.42,1348.84,,925.44,524.26
2008-08-18,848.23,739.54,555.35,1565.57,408.969,583.73,582.87,1341.34,,926.09,523.7
2008-08-19,840.62,724.34,550.72,1546.64,402.382,564.69,568.36,1350.45,,923.84,513.63
2008-08-20,838.1,724.78,547.27,1585.4,403.175,569.13,564.64,1386.46,,928.12,515.21
2008-08-21,825.93,719.22,541.42,1598.96,397.941,558.78,560.25,1404.82,,926.18,508.65
2008-08-22,836.25,728.93,548.04,1598.32,403.551,570.87,569.01,1394.83,,931.97,517.08
2008-08-25,831.1,723.1,544.01,1586.29,400.213,567.03,566.37,1381.73,,928.47,514.17
2008-08-26,833.82,726.81,548.59,1589.9,401.911,569.22,570.69,1399.44,,938.2,513.5
2008-08-27,832.51,728.4,546.78,1605.81,402.941,571.7,567.62,1417.01,,941.7,519.87
2008-08-28,836.89,739.23,551.79,1616.07,404.302,586.84,575.51,1411.85,,945.33,525.07
2008-08-29,834.15,739.01,549.13,1617.62,397.864,590.33,577.82,1405.21,,941.94,524.06
2008-09-01,838.75,740.57,552.27,1599.9,398.911,590.24,578.82,1400.37,,943.6,524.44
2008-09-02,850.52,740.71,555.13,1561.65,395.099,599.46,586.65,1351.71,,938.11,531.39
2008-09-03,849.34,735.06,555.43,1531.37,391.247,601.66,589.74,1336.07,,930.7,529.57
2008-09-04,843.72,713.89,545.97,1488.45,382.162,584.22,578.81,1312.91,,918.0,518.04
2008-09-05,850.61,711.4,546.5,1470.58,381.954,583.33,577.13,1305.66,,906.14,511.94
2008-09-08,869.25,732.64,554.65,1494.29,387.878,617.68,597.01,1314.96,,921.06,525.28
2008-09-09,872.05,712.8,552.36,1424.12,380.74,604.56,589.82,1248.64,,899.66,523.07
2008-09-10,876.38,714.49,558.16,1425.53,384.413,602.37,590.32,1274.81,,897.73,519.38
2008-09-11,885.09,720.71,564.54,1437.66,389.398,598.92,593.49,1296.02,,903.71,518.15
2008-09-12,877.1,716.45,557.18,1484.26,383.546,596.21,585.26,1317.24,,908.99,519.02
2008-09-15,864.64,695.0,548.3,1427.0,372.264,560.54,572.63,1239.11,,889.09,501.12
2008-09-16,862.21,689.09,546.94,1406.19,371.395,555.13,570.76,1239.26,,879.19,493.75
2008-09-17,841.84,668.31,533.86,1360.8,356.865,527.24,552.12,1210.47,,853.49,479.0
2008-09-18,844.41,668.72,533.32,1353.47,359.739,538.97,555.79,1217.02,,845.64,480.02
2008-09-19,849.28,702.91,536.85,1462.39,373.661,602.37,572.72,1321.72,,877.45,507.65
2008-09-22,821.63,684.93,519.8,1460.95,358.836,576.7,553.85,1305.79,,857.46,491.01
2008-09-23,810.69,669.11,516.77,1405.73,355.076,564.23,543.61,1269.49,,852.3,478.61
2008-09-24,814.01,664.5,519.4,1398.59,356.756,564.7,539.77,1274.19,,855.28,477.46
2008-09-25,825.87,668.83,528.46,1391.56,361.282,575.61,544.62,1295.09,,871.59,489.22
2008-09-26,827.82,661.49,530.62,1352.02,359.194,576.94,545.56,1272.57,,869.44,488.36
2008-09-29,806.64,629.7,511.07,1258.84,337.483,529.74,523.28,1166.88,,844.42,469.11
