,Portfolio Vol
2023-03-10,0.04003766788775478
2023-03-17,0.04171732277849746
2023-03-24,0.041750961900010104
2023-03-31,0.042960753897663934
2023-04-07,0.040989656984923746
2023-04-14,0.04102135473679678
2023-04-21,0.03762334326263783
2023-04-28,0.036506452070514346
2023-05-05,0.03589468329222792
2023-05-12,0.032921504271069206
2023-05-19,0.03227024213876522
2023-05-26,0.034094785989422026
2023-06-02,0.03644861686626676
2023-06-09,0.035652225816593476
2023-06-16,0.03475821376270306
2023-06-23,0.03537331670708742
2023-06-30,0.034056614961139216
2023-07-07,0.036308085152562515
2023-07-14,0.03901015379132269
2023-07-21,0.03495071730507824
